Numero,Titre,Prix,Superficie,Pieces,Code postal,Ville,REGION,Prix du metre carre,Prix moyen du metre carre
5603,Appartement 3 pièces 57 m²,179000,57,3,95290,L'Isle-Adam,Île-de-France,3140.3508771929824,5475.549796070834
5604,Appartement 2 pièces 53 m²,539900,53,2,92100,Boulogne-Billancourt,Île-de-France,10186.792452830188,5475.549796070834
5605,Appartement 3 pièces 61 m²,276900,61,3,35230,Noyal-Châtillon-sur-Seiche,Bretagne,4539.3442622950815,4351.405381831158
5606,Appartement 4 pièces 88 m²,769000,88,4,75013,Paris 13,Île-de-France,8738.636363636364,5475.549796070834
5607,Appartement 3 pièces 63 m²,151000,63,3,78130,Les Mureaux,Île-de-France,2396.8253968253966,5475.549796070834
5608,Appartement 2 pièces 43 m²,199990,43,2,94450,Limeil-Brévannes,Île-de-France,4650.930232558139,5475.549796070834
5609,Appartement 4 pièces 77 m²,204000,77,4,35000,Rennes,Bretagne,2649.3506493506493,4351.405381831158
5610,Appartement 3 pièces 50 m²,26000,50,3,23300,La Souterraine,Nouvelle-Aquitaine,520.0,4643.733694870073
5611,Appartement 3 pièces 69 m²,85000,69,3,57350,Schœneck,Grand Est,1231.8840579710145,2933.8065728363176
5612,Appartement 5 pièces 108 m²,580000,108,5,77700,Serris,Île-de-France,5370.37037037037,5475.549796070834
5613,Appartement 3 pièces 60 m²,70000,60,3,45200,Montargis,Centre-Val de Loire,1166.6666666666667,2450.691365675368
5614,Appartement 3 pièces 43 m²,124000,43,3,51100,Reims,Grand Est,2883.720930232558,2933.8065728363176
5615,Appartement 4 pièces 80 m²,230000,80,4,13012,Marseille 12,Provence-Alpes-Côte d'Azur,2875.0,4259.945365227293
5616,Appartement 4 pièces 87 m²,430000,87,4,97419,La Possession,,4942.528735632184,
5617,Appartement 2 pièces 27 m²,70000,27,2,77430,Champagne-sur-Seine,Île-de-France,2592.5925925925926,5475.549796070834
5618,Appartement 4 pièces 70 m²,160000,70,4,21000,Dijon,Bourgogne-Franche-Comté,2285.714285714286,1972.3694248603445
5619,Appartement 2 pièces 24 m²,250000,24,2,75012,Paris 12,Île-de-France,10416.666666666666,5475.549796070834
5620,Appartement 3 pièces 50 m²,225000,50,3,44300,Nantes,Pays de la Loire,4500.0,3940.1224531256
5621,Appartement 2 pièces 26 m²,70000,26,2,76000,Rouen,Normandie,2692.3076923076924,3493.366335119261
5622,Appartement 3 pièces 71 m²,159900,71,3,37170,Chambray-Lès-Tours,Centre-Val de Loire,2252.112676056338,2450.691365675368
5623,Appartement 2 pièces 47 m²,107000,47,2,1000,Bourg-en-Bresse,Grand Est,2276.595744680851,2933.8065728363176
5624,Appartement 5 pièces 109 m²,219000,109,5,37000,Tours,Centre-Val de Loire,2009.1743119266048,2450.691365675368
5625,Appartement 2 pièces 60 m²,330000,60,2,69003,Lyon 3,Auvergne-Rhône-Alpes,5500.0,3987.6716210996815
5626,Appartement 4 pièces 77 m²,180000,77,4,73110,Valgelon-la-Rochette,Auvergne-Rhône-Alpes,2337.662337662337,3987.6716210996815
5627,Appartement 3 pièces 69 m²,299000,69,3,74100,Ambilly,Auvergne-Rhône-Alpes,4333.333333333333,3987.6716210996815
5628,Appartement 3 pièces 76 m²,269000,76,3,14000,Caen,Normandie,3539.4736842105262,3493.366335119261
5629,Appartement 4 pièces 85 m²,295000,85,4,64000,Pau,Nouvelle-Aquitaine,3470.5882352941176,4643.733694870073
5630,Appartement 3 pièces 80 m²,835000,80,3,92130,Issy-les-Moulineaux,Île-de-France,10437.5,5475.549796070834
5631,Appartement 3 pièces 66 m²,200000,66,3,83200,Toulon,Provence-Alpes-Côte d'Azur,3030.3030303030305,4259.945365227293
5632,Appartement 2 pièces 49 m²,285000,49,2,6400,Cannes,Nouvelle-Aquitaine,5816.326530612245,4643.733694870073
5633,Appartement 4 pièces 83 m²,199000,83,4,44230,Saint-Sébastien-sur-Loire,Pays de la Loire,2397.590361445783,3940.1224531256
5634,Appartement 2 pièces 39 m²,215000,39,2,95130,Franconville,Île-de-France,5512.820512820513,5475.549796070834
5635,Appartement 1 pièce 31 m²,199000,31,1,94170,Le Perreux-sur-Marne,Île-de-France,6419.354838709677,5475.549796070834
5636,Appartement 5 pièces 160 m²,1200000,160,5,6500,Menton,Occitanie,7500.0,3805.4817497122735
5637,Appartement 1 pièce 35 m²,88000,35,1,60200,Compiègne,Hauts-de-France,2514.285714285714,3911.574802183785
5638,Appartement 4 pièces 70 m²,84900,70,4,34080,Montpellier,Occitanie,1212.857142857143,3805.4817497122735
5639,Appartement 4 pièces 86 m²,391600,86,4,21000,Dijon,Bourgogne-Franche-Comté,4553.488372093023,1972.3694248603445
5640,Appartement 3 pièces 58 m²,199000,58,3,21000,Dijon,Bourgogne-Franche-Comté,3431.0344827586205,1972.3694248603445
5641,Appartement 2 pièces 65 m²,135000,65,2,30900,Nîmes,Occitanie,2076.923076923077,3805.4817497122735
5642,Appartement 3 pièces 26 m²,129000,26,3,5600,Risoul,Bretagne,4961.538461538462,4351.405381831158
5643,Appartement 3 pièces 49 m²,169900,49,3,14000,Caen,Normandie,3467.3469387755104,3493.366335119261
5644,Appartement 1 pièce 17 m²,36500,17,1,51200,Épernay,Grand Est,2147.058823529412,2933.8065728363176
5645,Appartement 3 pièces 73 m²,748500,73,3,75010,Paris 10,Île-de-France,10253.424657534246,5475.549796070834
5646,Appartement 2 pièces 34 m²,72000,34,2,22300,Lannion,Bretagne,2117.6470588235293,4351.405381831158
5647,Appartement 4 pièces 63 m²,147500,63,4,38300,Bourgoin-Jallieu,Auvergne-Rhône-Alpes,2341.269841269841,3987.6716210996815
5648,Appartement 4 pièces 79 m²,235000,79,4,78200,Mantes-la-Jolie,Île-de-France,2974.6835443037976,5475.549796070834
5649,Appartement 4 pièces 138 m²,749000,138,4,33000,Bordeaux,Nouvelle-Aquitaine,5427.536231884058,4643.733694870073
5650,Appartement 4 pièces 86 m²,275000,86,4,91800,Brunoy,Île-de-France,3197.6744186046512,5475.549796070834
5651,Appartement 2 pièces 29 m²,189900,29,2,95210,Saint-Gratien,Île-de-France,6548.275862068966,5475.549796070834
5652,Appartement 3 pièces 44 m²,193000,44,3,83600,Fréjus,Provence-Alpes-Côte d'Azur,4386.363636363636,4259.945365227293
5653,Appartement 4 pièces 35 m²,145000,35,4,66210,Les Angles,Occitanie,4142.857142857143,3805.4817497122735
5654,Appartement 3 pièces 74 m²,149500,74,3,5120,Saint-Martin-de-Queyrières,Grand Est,2020.2702702702704,2933.8065728363176
5655,Appartement 2 pièces 48 m²,245000,48,2,94100,Saint-Maur-des-Fossés,Île-de-France,5104.166666666667,5475.549796070834
5656,Appartement 4 pièces 95 m²,96000,95,4,30100,Alès,Occitanie,1010.5263157894736,3805.4817497122735
5657,Appartement 4 pièces 110 m²,590000,110,4,20000,Ajaccio,Corse,5363.636363636364,4351.915385731174
5658,Appartement 2 pièces 46 m²,305000,46,2,64600,Anglet,Nouvelle-Aquitaine,6630.434782608696,4643.733694870073
5659,Appartement 3 pièces 62 m²,132000,62,3,30800,Saint-Gilles,Occitanie,2129.032258064516,3805.4817497122735
5660,Appartement 2 pièces 44 m²,86000,44,2,13013,Marseille 13,Provence-Alpes-Côte d'Azur,1954.5454545454545,4259.945365227293
5661,Appartement 2 pièces 45 m²,244000,45,2,1630,Saint-Genis-Pouilly,Nouvelle-Aquitaine,5422.222222222223,4643.733694870073
5662,Appartement 2 pièces 94 m²,185000,94,2,39300,Champagnole,Bourgogne-Franche-Comté,1968.085106382979,1972.3694248603445
5663,Appartement 4 pièces 89 m²,215000,89,4,42320,La Grand-Croix,Auvergne-Rhône-Alpes,2415.730337078652,3987.6716210996815
5664,Appartement 4 pièces 86 m²,245000,86,4,33400,Talence,Nouvelle-Aquitaine,2848.8372093023254,4643.733694870073
5665,Appartement 3 pièces 64 m²,208000,64,3,44800,Saint-Herblain,Pays de la Loire,3250.0,3940.1224531256
5666,Appartement 4 pièces 140 m²,840000,140,4,97150,Saint Martin,,6000.0,
5667,Appartement 2 pièces 25 m²,81000,25,2,83000,Toulon,Provence-Alpes-Côte d'Azur,3240.0,4259.945365227293
5668,Appartement 2 pièces 37 m²,88000,37,2,34300,Cap d'Agde,Occitanie,2378.3783783783783,3805.4817497122735
5669,Appartement 2 pièces 40 m²,315000,40,2,44500,La Baule-Escoublac,Pays de la Loire,7875.0,3940.1224531256
5670,Appartement 2 pièces 45 m²,155000,45,2,59370,Mons-en-Barœul,Hauts-de-France,3444.4444444444443,3911.574802183785
5671,Appartement 3 pièces 55 m²,160000,55,3,93150,Le Blanc-Mesnil,Île-de-France,2909.090909090909,5475.549796070834
5672,Appartement 4 pièces 85 m²,205000,85,4,95130,Franconville,Île-de-France,2411.764705882353,5475.549796070834
5673,Appartement 1 pièce 10 m²,49900,10,1,66420,Le Barcarès,Occitanie,4990.0,3805.4817497122735
5674,Appartement 2 pièces 42 m²,193000,42,2,33270,Floirac,Nouvelle-Aquitaine,4595.238095238095,4643.733694870073
5675,Appartement 3 pièces 74 m²,216500,74,3,51100,Reims,Grand Est,2925.675675675676,2933.8065728363176
5676,Appartement 4 pièces 122 m²,208000,122,4,1000,Bourg-en-Bresse,Grand Est,1704.9180327868853,2933.8065728363176
5677,Appartement 3 pièces 76 m²,353000,76,3,84220,Joucas,Provence-Alpes-Côte d'Azur,4644.736842105263,4259.945365227293
5678,Appartement 3 pièces 87 m²,72000,87,3,84830,Sérignan-du-Comtat,Provence-Alpes-Côte d'Azur,827.5862068965517,4259.945365227293
5679,Appartement 2 pièces 25 m²,245000,25,2,75017,Paris 17,Île-de-France,9800.0,5475.549796070834
5680,Appartement 4 pièces 70 m²,167900,70,4,59200,Tourcoing,Hauts-de-France,2398.5714285714284,3911.574802183785
5681,Appartement 4 pièces 74 m²,185000,74,4,34070,Montpellier,Occitanie,2500.0,3805.4817497122735
5682,Appartement 4 pièces 71 m²,220500,71,4,5200,Embrun,Grand Est,3105.6338028169016,2933.8065728363176
5683,Appartement 3 pièces 59 m²,278000,59,3,83160,La Valette-du-Var,Provence-Alpes-Côte d'Azur,4711.864406779661,4259.945365227293
5684,Appartement 2 pièces 61 m²,349000,61,2,1170,Chevry,Occitanie,5721.311475409836,3805.4817497122735
5685,Appartement 3 pièces 80 m²,434000,80,3,33100,Bordeaux,Nouvelle-Aquitaine,5425.0,4643.733694870073
5686,Appartement 2 pièces 33 m²,297000,33,2,75019,Paris 19,Île-de-France,9000.0,5475.549796070834
5687,Appartement 5 pièces 87 m²,295000,87,5,44340,Bouguenais,Pays de la Loire,3390.8045977011493,3940.1224531256
5688,Appartement 3 pièces 68 m²,187500,68,3,35200,Rennes,Bretagne,2757.3529411764707,4351.405381831158
5689,Appartement 2 pièces 25 m²,148000,25,2,76470,Le Tréport,Normandie,5920.0,3493.366335119261
5690,Appartement 2 pièces 35 m²,88000,35,2,50100,Cherbourg-en-Cotentin,Normandie,2514.285714285714,3493.366335119261
5691,Appartement 3 pièces 67 m²,210000,67,3,83000,Toulon,Provence-Alpes-Côte d'Azur,3134.328358208956,4259.945365227293
5692,Appartement 2 pièces 36 m²,100000,36,2,83500,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,2777.777777777778,4259.945365227293
5693,Appartement 3 pièces 55 m²,325500,55,3,83400,Hyères,Provence-Alpes-Côte d'Azur,5918.181818181818,4259.945365227293
5694,Appartement 1 pièce 34 m²,149000,34,1,44800,Saint-Herblain,Pays de la Loire,4382.35294117647,3940.1224531256
5695,Appartement 4 pièces 118 m²,349000,118,4,73100,Aix-les-Bains,Auvergne-Rhône-Alpes,2957.627118644068,3987.6716210996815
5696,Appartement 2 pièces 42 m²,165000,42,2,95190,Goussainville,Île-de-France,3928.571428571429,5475.549796070834
5697,Appartement 2 pièces 33 m²,68000,33,2,83610,Collobrières,Provence-Alpes-Côte d'Azur,2060.6060606060605,4259.945365227293
5698,Appartement 3 pièces 60 m²,270000,60,3,77176,Nandy,Île-de-France,4500.0,5475.549796070834
5699,Appartement 5 pièces 96 m²,699000,96,5,35200,Rennes,Bretagne,7281.25,4351.405381831158
5700,Appartement 2 pièces 28 m²,145000,28,2,34300,Agde,Occitanie,5178.571428571428,3805.4817497122735
5701,Appartement 2 pièces 36 m²,285000,36,2,92100,Boulogne-Billancourt,Île-de-France,7916.666666666667,5475.549796070834
5702,Appartement 4 pièces 84 m²,237000,84,4,38400,Saint-Martin-d'Hères,Auvergne-Rhône-Alpes,2821.428571428572,3987.6716210996815
5703,Appartement 4 pièces 69 m²,225000,69,4,44000,Nantes,Pays de la Loire,3260.8695652173915,3940.1224531256
5704,Appartement 1 pièce 35 m²,138500,35,1,91450,Soisy-sur-Seine,Île-de-France,3957.142857142857,5475.549796070834
5705,Appartement 2 pièces 52 m²,70900,52,2,59170,Croix,Hauts-de-France,1363.4615384615386,3911.574802183785
5706,Appartement 1 pièce 19 m²,73500,19,1,76600,Le Havre,Normandie,3868.421052631578,3493.366335119261
5707,Appartement 5 pièces 102 m²,289000,102,5,95150,Taverny,Île-de-France,2833.333333333333,5475.549796070834
5708,Appartement 4 pièces 88 m²,269000,88,4,44400,Rezé,Pays de la Loire,3056.818181818182,3940.1224531256
5709,Appartement 2 pièces 49 m²,155500,49,2,31300,Toulouse,Occitanie,3173.469387755102,3805.4817497122735
5710,Appartement 3 pièces 85 m²,745000,85,3,92150,Suresnes,Île-de-France,8764.70588235294,5475.549796070834
5711,Appartement 4 pièces 71 m²,280000,71,4,92160,Antony,Île-de-France,3943.6619718309857,5475.549796070834
5712,Appartement 4 pièces 78 m²,299000,78,4,94440,Villecresnes,Île-de-France,3833.3333333333335,5475.549796070834
5713,Appartement 2 pièces 30 m²,129000,30,2,59000,Lille,Hauts-de-France,4300.0,3911.574802183785
5714,Appartement 2 pièces 51 m²,320000,51,2,97434,Saint-Paul,,6274.509803921569,
5715,Appartement 2 pièces 27 m²,158500,27,2,17340,Châtelaillon-Plage,Nouvelle-Aquitaine,5870.37037037037,4643.733694870073
5716,Appartement 4 pièces 87 m²,479000,87,4,95880,Enghien-les-Bains,Île-de-France,5505.747126436781,5475.549796070834
5717,Appartement 3 pièces 75 m²,449000,75,3,83320,Carqueiranne,Provence-Alpes-Côte d'Azur,5986.666666666667,4259.945365227293
5718,Appartement 1 pièce 30 m²,99000,30,1,34300,Cap d'Agde,Occitanie,3300.0,3805.4817497122735
5719,Appartement 3 pièces 62 m²,90000,62,3,45190,Beaugency,Centre-Val de Loire,1451.6129032258063,2450.691365675368
5720,Appartement 3 pièces 67 m²,133000,67,3,89100,Sens,Bourgogne-Franche-Comté,1985.074626865672,1972.3694248603445
5721,Appartement 3 pièces 68 m²,127500,68,3,83390,Cuers,Provence-Alpes-Côte d'Azur,1875.0,4259.945365227293
5722,Appartement 3 pièces 64 m²,179000,64,3,93140,Bondy,Île-de-France,2796.875,5475.549796070834
5723,Appartement 4 pièces 86 m²,360000,86,4,77380,Combs-la-Ville,Île-de-France,4186.046511627907,5475.549796070834
5724,Appartement 4 pièces 72 m²,297000,72,4,73000,Chambéry,Auvergne-Rhône-Alpes,4125.0,3987.6716210996815
5725,Appartement 3 pièces 50 m²,189000,50,3,77240,Cesson,Île-de-France,3780.0,5475.549796070834
5726,Appartement 5 pièces 108 m²,765000,108,5,92150,Suresnes,Île-de-France,7083.333333333333,5475.549796070834
5727,Appartement 4 pièces 74 m²,150000,74,4,76100,Rouen,Normandie,2027.027027027027,3493.366335119261
5728,Appartement 4 pièces 81 m²,177000,81,4,93200,Saint-Denis,Île-de-France,2185.185185185185,5475.549796070834
5729,Appartement 3 pièces 61 m²,125000,61,3,66430,Bompas,Occitanie,2049.1803278688526,3805.4817497122735
5730,Appartement 3 pièces 65 m²,199000,65,3,44600,Saint-Nazaire,Pays de la Loire,3061.538461538461,3940.1224531256
5731,Appartement 1 pièce 21 m²,215000,21,1,75018,Paris 18,Île-de-France,10238.09523809524,5475.549796070834
5732,Appartement 2 pièces 54 m²,165000,54,2,84120,Pertuis,Provence-Alpes-Côte d'Azur,3055.555555555556,4259.945365227293
5733,Appartement 3 pièces 62 m²,153000,62,3,25000,Besançon,Bourgogne-Franche-Comté,2467.7419354838707,1972.3694248603445
5734,Appartement 4 pièces 97 m²,580000,97,4,92400,Courbevoie,Île-de-France,5979.381443298969,5475.549796070834
5735,Appartement 3 pièces 66 m²,161000,66,3,78190,Trappes,Île-de-France,2439.3939393939395,5475.549796070834
5736,Appartement 6 pièces 99 m²,201000,99,6,44700,Orvault,Pays de la Loire,2030.3030303030305,3940.1224531256
5737,Appartement 4 pièces 90 m²,349000,90,4,69300,Caluire-Et-Cuire,Auvergne-Rhône-Alpes,3877.777777777778,3987.6716210996815
5738,Appartement 3 pièces 59 m²,263900,59,3,13860,Peyrolles-en-Provence,Provence-Alpes-Côte d'Azur,4472.881355932203,4259.945365227293
5739,Appartement 3 pièces 70 m²,184500,70,3,44220,Couëron,Pays de la Loire,2635.714285714286,3940.1224531256
5740,Appartement 3 pièces 68 m²,215000,68,3,68750,Bergheim,Grand Est,3161.764705882353,2933.8065728363176
5741,Appartement 2 pièces 49 m²,61000,49,2,10600,La Chapelle-Saint-Luc,Grand Est,1244.8979591836735,2933.8065728363176
5742,Appartement 2 pièces 50 m²,197980,50,2,83200,Toulon,Provence-Alpes-Côte d'Azur,3959.6,4259.945365227293
5743,Appartement 3 pièces 62 m²,295000,62,3,34170,Castelnau-le-Lez,Occitanie,4758.064516129032,3805.4817497122735
5744,Appartement 1 pièce 21 m²,109000,21,1,93300,Aubervilliers,Île-de-France,5190.476190476191,5475.549796070834
5745,Appartement 2 pièces 48 m²,142500,48,2,97310,Kourou,,2968.75,
5746,Appartement 3 pièces 85 m²,249600,85,3,45000,Orléans,Centre-Val de Loire,2936.470588235294,2450.691365675368
5747,Appartement 4 pièces 112 m²,210000,112,4,38120,Saint-Égrève,Auvergne-Rhône-Alpes,1875.0,3987.6716210996815
5748,Appartement 1 pièce 39 m²,279000,39,1,92400,Courbevoie,Île-de-France,7153.846153846154,5475.549796070834
5749,Appartement 3 pièces 78 m²,385000,78,3,69760,Limonest,Auvergne-Rhône-Alpes,4935.897435897436,3987.6716210996815
5750,Appartement 4 pièces 101 m²,82000,101,4,57380,Faulquemont,Grand Est,811.8811881188119,2933.8065728363176
5751,Appartement 3 pièces 69 m²,277000,69,3,20000,Ajaccio,Corse,4014.492753623189,4351.915385731174
5752,Appartement 3 pièces 90 m²,190000,90,3,6700,Saint-Laurent-du-Var,Grand Est,2111.111111111112,2933.8065728363176
5753,Appartement 2 pièces 40 m²,189000,40,2,31300,Toulouse,Occitanie,4725.0,3805.4817497122735
5754,Appartement 1 pièce 19 m²,92000,19,1,34000,Montpellier,Occitanie,4842.105263157895,3805.4817497122735
5755,Appartement 1 pièce 25 m²,47000,25,1,4140,Seyne,Centre-Val de Loire,1880.0,2450.691365675368
5756,Appartement 3 pièces 73 m²,311000,73,3,38280,Villette-d'Anthon,Auvergne-Rhône-Alpes,4260.273972602739,3987.6716210996815
5757,Appartement 3 pièces 74 m²,139000,74,3,82000,Montauban,Occitanie,1878.3783783783783,3805.4817497122735
5758,Appartement 3 pièces 61 m²,284900,61,3,77600,Bussy-Saint-Georges,Île-de-France,4670.491803278688,5475.549796070834
5759,Appartement 3 pièces 60 m²,371000,60,3,64600,Anglet,Nouvelle-Aquitaine,6183.333333333333,4643.733694870073
5760,Appartement 3 pièces 61 m²,251000,61,3,45100,Orléans,Centre-Val de Loire,4114.754098360656,2450.691365675368
5761,Appartement 4 pièces 85 m²,515000,85,4,17000,La Rochelle,Nouvelle-Aquitaine,6058.823529411765,4643.733694870073
5762,Appartement 4 pièces 103 m²,491000,103,4,34000,Montpellier,Occitanie,4766.990291262136,3805.4817497122735
5763,Appartement 4 pièces 84 m²,535000,84,4,13320,Bouc-Bel-Air,Provence-Alpes-Côte d'Azur,6369.047619047619,4259.945365227293
5764,Appartement 4 pièces 80 m²,320000,80,4,64100,Bayonne,Nouvelle-Aquitaine,4000.0,4643.733694870073
5765,Appartement 2 pièces 42 m²,171000,42,2,40200,Mimizan,Nouvelle-Aquitaine,4071.428571428572,4643.733694870073
5766,Appartement 1 pièce 21 m²,77542,21,1,34000,Montpellier,Occitanie,3692.4761904761904,3805.4817497122735
5767,Appartement 3 pièces 63 m²,254000,63,3,21000,Dijon,Bourgogne-Franche-Comté,4031.746031746032,1972.3694248603445
5768,Appartement 4 pièces 81 m²,354886,81,4,64100,Bayonne,Nouvelle-Aquitaine,4381.308641975309,4643.733694870073
5769,Appartement 2 pièces 29 m²,89265,29,2,40140,Soustons,Nouvelle-Aquitaine,3078.103448275862,4643.733694870073
5770,Appartement 2 pièces 49 m²,155000,49,2,30220,Aigues-Mortes,Occitanie,3163.265306122449,3805.4817497122735
5771,Appartement 3 pièces 66 m²,214000,66,3,30220,Aigues-Mortes,Occitanie,3242.4242424242425,3805.4817497122735
